Race_ID,Driver,LapNumber,Finishing_Tier,GridPosition,Tire_Age,Fuel_Mass_Proxy,Degradation_x_Fuel,Tire_MEDIUM,Tire_SOFT
2023_Australia,ALO,3.0,Point Scorer,4.0,4.0,104.21052631578948,-527.2037061403511,1,0
2023_Australia,ALO,4.0,Point Scorer,4.0,5.0,102.28070175438596,-459.8073708576998,1,0
2023_Australia,ALO,5.0,Point Scorer,4.0,6.0,100.35087719298245,-396.2706846978558,1,0
2023_Australia,ALO,6.0,Point Scorer,4.0,7.0,98.42105263157895,-336.59364766081876,1,0
2023_Australia,ALO,7.0,Podium,4.0,8.0,96.49122807017544,-280.7762597465888,1,0
2023_Australia,ALO,10.0,Podium,4.0,2.0,90.7017543859649,-448.9919907407408,0,0
2023_Australia,ALO,11.0,Podium,4.0,3.0,88.7719298245614,-391.24477826510724,0,0
2023_Australia,ALO,12.0,Podium,4.0,4.0,86.84210526315789,-337.35721491228077,0,0
2023_Australia,ALO,13.0,Podium,4.0,5.0,84.91228070175438,-287.3293006822613,0,0
2023_Australia,ALO,14.0,Podium,4.0,6.0,82.98245614035088,-241.16103557504883,0,0
2023_Australia,ALO,15.0,Podium,4.0,7.0,81.05263157894737,-198.85241959064336,0,0
2023_Australia,ALO,16.0,Podium,4.0,8.0,79.12280701754386,-160.40345272904494,0,0
2023_Australia,ALO,17.0,Podium,4.0,9.0,77.19298245614036,-125.8141349902535,0,0
2023_Australia,ALO,18.0,Podium,4.0,10.0,75.26315789473685,-95.0844663742691,0,0
2023_Australia,ALO,19.0,Podium,4.0,11.0,73.33333333333334,-68.2144468810917,0,0
2023_Australia,ALO,20.0,Podium,4.0,12.0,71.40350877192982,-45.20407651072127,0,0
2023_Australia,ALO,21.0,Podium,4.0,13.0,69.47368421052632,-26.05335526315791,0,0
2023_Australia,ALO,22.0,Podium,4.0,14.0,67.54385964912281,-10.76228313840157,0,0
2023_Australia,ALO,23.0,Podium,4.0,15.0,65.6140350877193,0.6691398635477612,0,0
2023_Australia,ALO,24.0,Podium,4.0,16.0,63.68421052631579,8.24091374269007,0,0
2023_Australia,ALO,25.0,Podium,4.0,17.0,61.75438596491228,11.953038499025366,0,0
2023_Australia,ALO,26.0,Podium,4.0,18.0,59.824561403508774,11.805514132553649,0,0
2023_Australia,ALO,27.0,Podium,4.0,19.0,57.89473684210526,7.798340643274888,0,0
2023_Australia,ALO,28.0,Podium,4.0,20.0,55.96491228070175,-0.06848196881086338,0,0
2023_Australia,ALO,29.0,Podium,4.0,21.0,54.03508771929825,-11.794953703703628,0,0
2023_Australia,ALO,30.0,Podium,4.0,22.0,52.10526315789474,-27.38107456140341,0,0
2023_Australia,ALO,31.0,Podium,4.0,23.0,50.175438596491226,-46.826844541910255,0,0
2023_Australia,ALO,32.0,Podium,4.0,24.0,48.24561403508772,-70.13226364522407,0,0
2023_Australia,ALO,33.0,Podium,4.0,25.0,46.31578947368421,-97.2973318713449,0,0
2023_Australia,ALO,34.0,Podium,4.0,26.0,44.3859649122807,-128.32204922027282,0,0
2023_Australia,ALO,35.0,Podium,4.0,27.0,42.45614035087719,-163.20641569200768,0,0
2023_Australia,ALO,36.0,Podium,4.0,28.0,40.526315789473685,-201.95043128654956,0,0
2023_Australia,ALO,37.0,Podium,4.0,29.0,38.59649122807018,-244.55409600389845,0,0
2023_Australia,ALO,38.0,Podium,4.0,30.0,36.66666666666667,-291.0174098440543,0,0
2023_Australia,ALO,39.0,Podium,4.0,31.0,34.736842105263165,-341.3403728070172,0,0
2023_Australia,ALO,40.0,Podium,4.0,32.0,32.807017543859644,-395.5229848927874,0,0
2023_Australia,ALO,41.0,Podium,4.0,33.0,30.877192982456137,-453.5652461013643,0,0
2023_Australia,ALO,42.0,Podium,4.0,34.0,28.94736842105263,-515.4671564327483,0,0
2023_Australia,ALO,43.0,Podium,4.0,35.0,27.017543859649123,-581.2287158869393,0,0
2023_Australia,ALO,44.0,Podium,4.0,36.0,25.087719298245617,-650.8499244639373,0,0
2023_Australia,ALO,45.0,Podium,4.0,37.0,23.15789473684211,-724.3307821637422,0,0
2023_Australia,ALO,46.0,Podium,4.0,38.0,21.228070175438603,-801.6712889863543,0,0
2023_Australia,ALO,47.0,Podium,4.0,39.0,19.298245614035082,-882.8714449317737,0,0
2023_Australia,ALO,48.0,Podium,4.0,40.0,17.368421052631575,-967.9312499999997,0,0
2023_Australia,ALO,49.0,Podium,4.0,41.0,15.438596491228068,-1056.8507041910327,0,0
2023_Australia,ALO,50.0,Podium,4.0,42.0,13.508771929824562,-1149.6298075048728,0,0
2023_Australia,ALO,51.0,Podium,4.0,43.0,11.578947368421055,-1246.26855994152,0,0
2023_Australia,ALO,52.0,Podium,4.0,44.0,9.649122807017548,-1346.766961500974,0,0
2023_Australia,ALO,53.0,Podium,4.0,45.0,7.719298245614041,-1451.1250121832352,0,0
2023_Australia,ALO,54.0,Podium,4.0,46.0,5.78947368421052,-1559.3427119883038,0,0
2023_Australia,STR,1.0,Point Scorer,6.0,2.0,108.0701754385965,-673.5753240740743,1,0
2023_Australia,STR,2.0,Point Scorer,6.0,3.0,106.14035087719299,-598.4596905458092,1,0
2023_Australia,STR,3.0,Point Scorer,6.0,4.0,104.21052631578948,-527.2037061403511,1,0
2023_Australia,STR,4.0,Point Scorer,6.0,5.0,102.28070175438596,-459.8073708576998,1,0
2023_Australia,STR,5.0,Point Scorer,6.0,6.0,100.35087719298245,-396.2706846978558,1,0
2023_Australia,STR,6.0,Point Scorer,6.0,7.0,98.42105263157895,-336.59364766081876,1,0
2023_Australia,STR,7.0,Point Scorer,6.0,8.0,96.49122807017544,-280.7762597465888,1,0
2023_Australia,STR,10.0,Point Scorer,6.0,2.0,90.7017543859649,-448.9919907407408,0,0
2023_Australia,STR,11.0,Point Scorer,6.0,3.0,88.7719298245614,-391.24477826510724,0,0
2023_Australia,STR,12.0,Point Scorer,6.0,4.0,86.84210526315789,-337.35721491228077,0,0
2023_Australia,STR,13.0,Point Scorer,6.0,5.0,84.91228070175438,-287.3293006822613,0,0
2023_Australia,STR,14.0,Point Scorer,6.0,6.0,82.98245614035088,-241.16103557504883,0,0
2023_Australia,STR,15.0,Point Scorer,6.0,7.0,81.05263157894737,-198.85241959064336,0,0
2023_Australia,STR,16.0,Point Scorer,6.0,8.0,79.12280701754386,-160.40345272904494,0,0
2023_Australia,STR,17.0,Point Scorer,6.0,9.0,77.19298245614036,-125.8141349902535,0,0
2023_Australia,STR,18.0,Point Scorer,6.0,10.0,75.26315789473685,-95.0844663742691,0,0
2023_Australia,STR,19.0,Point Scorer,6.0,11.0,73.33333333333334,-68.2144468810917,0,0
2023_Australia,STR,20.0,Point Scorer,6.0,12.0,71.40350877192982,-45.20407651072127,0,0
2023_Australia,STR,21.0,Point Scorer,6.0,13.0,69.47368421052632,-26.05335526315791,0,0
2023_Australia,STR,22.0,Point Scorer,6.0,14.0,67.54385964912281,-10.76228313840157,0,0
2023_Australia,STR,23.0,Point Scorer,6.0,15.0,65.6140350877193,0.6691398635477612,0,0
2023_Australia,STR,24.0,Point Scorer,6.0,16.0,63.68421052631579,8.24091374269007,0,0
2023_Australia,STR,25.0,Point Scorer,6.0,17.0,61.75438596491228,11.953038499025366,0,0
2023_Australia,STR,26.0,Point Scorer,6.0,18.0,59.824561403508774,11.805514132553649,0,0
2023_Australia,STR,27.0,Point Scorer,6.0,19.0,57.89473684210526,7.798340643274888,0,0
2023_Australia,STR,28.0,Point Scorer,6.0,20.0,55.96491228070175,-0.06848196881086338,0,0
2023_Australia,STR,29.0,Point Scorer,6.0,21.0,54.03508771929825,-11.794953703703628,0,0
2023_Australia,STR,30.0,Point Scorer,6.0,22.0,52.10526315789474,-27.38107456140341,0,0
2023_Australia,STR,31.0,Point Scorer,6.0,23.0,50.175438596491226,-46.826844541910255,0,0
2023_Australia,STR,32.0,Point Scorer,6.0,24.0,48.24561403508772,-70.13226364522407,0,0
2023_Australia,STR,33.0,Point Scorer,6.0,25.0,46.31578947368421,-97.2973318713449,0,0
2023_Australia,STR,34.0,Point Scorer,6.0,26.0,44.3859649122807,-128.32204922027282,0,0
2023_Australia,STR,35.0,Point Scorer,6.0,27.0,42.45614035087719,-163.20641569200768,0,0
2023_Australia,STR,36.0,Point Scorer,6.0,28.0,40.526315789473685,-201.95043128654956,0,0
2023_Australia,STR,37.0,Point Scorer,6.0,29.0,38.59649122807018,-244.55409600389845,0,0
2023_Australia,STR,38.0,Point Scorer,6.0,30.0,36.66666666666667,-291.0174098440543,0,0
2023_Australia,STR,39.0,Point Scorer,6.0,31.0,34.736842105263165,-341.3403728070172,0,0
2023_Australia,STR,40.0,Point Scorer,6.0,32.0,32.807017543859644,-395.5229848927874,0,0
2023_Australia,STR,41.0,Point Scorer,6.0,33.0,30.877192982456137,-453.5652461013643,0,0
2023_Australia,STR,42.0,Point Scorer,6.0,34.0,28.94736842105263,-515.4671564327483,0,0
2023_Australia,STR,43.0,Point Scorer,6.0,35.0,27.017543859649123,-581.2287158869393,0,0
2023_Australia,STR,44.0,Point Scorer,6.0,36.0,25.087719298245617,-650.8499244639373,0,0
2023_Australia,STR,45.0,Point Scorer,6.0,37.0,23.15789473684211,-724.3307821637422,0,0
2023_Australia,STR,46.0,Point Scorer,6.0,38.0,21.228070175438603,-801.6712889863543,0,0
2023_Australia,STR,47.0,Point Scorer,6.0,39.0,19.298245614035082,-882.8714449317737,0,0
2023_Australia,STR,48.0,Point Scorer,6.0,40.0,17.368421052631575,-967.9312499999997,0,0
2023_Australia,STR,49.0,Point Scorer,6.0,41.0,15.438596491228068,-1056.8507041910327,0,0
2023_Australia,STR,50.0,Point Scorer,6.0,42.0,13.508771929824562,-1149.6298075048728,0,0
2023_Australia,STR,51.0,Point Scorer,6.0,43.0,11.578947368421055,-1246.26855994152,0,0
2023_Australia,STR,52.0,Point Scorer,6.0,44.0,9.649122807017548,-1346.766961500974,0,0
2023_Australia,STR,53.0,Point Scorer,6.0,45.0,7.719298245614041,-1451.1250121832352,0,0
2023_Australia,STR,54.0,Point Scorer,6.0,46.0,5.78947368421052,-1559.3427119883038,0,0
2023_Australia,SAR,1.0,No Points,18.0,1.0,108.0701754385965,-725.6670784600392,0,0
2023_Australia,SAR,2.0,No Points,18.0,1.0,106.14035087719299,-698.783550194932,1,0
2023_Australia,SAR,3.0,No Points,18.0,2.0,104.21052631578948,-623.6679166666669,0,0
2023_Australia,SAR,4.0,No Points,18.0,3.0,102.28070175438596,-552.4119322612087,0,0
2023_Australia,SAR,5.0,No Points,18.0,4.0,100.35087719298245,-485.0155969785576,0,0
2023_Australia,SAR,6.0,No Points,18.0,5.0,98.42105263157895,-421.47891081871353,0,0
2023_Australia,SAR,7.0,No Points,18.0,6.0,96.49122807017544,-361.8018737816765,0,0
2023_Australia,SAR,10.0,No Points,18.0,2.0,90.7017543859649,-448.9919907407408,1,0
2023_Australia,SAR,11.0,No Points,18.0,3.0,88.7719298245614,-391.24477826510724,1,0
2023_Australia,SAR,12.0,No Points,18.0,4.0,86.84210526315789,-337.35721491228077,1,0
2023_Australia,SAR,13.0,No Points,18.0,5.0,84.91228070175438,-287.3293006822613,1,0
2023_Australia,SAR,14.0,No Points,18.0,6.0,82.98245614035088,-241.16103557504883,1,0
2023_Australia,SAR,15.0,No Points,18.0,7.0,81.05263157894737,-198.85241959064336,1,0
2023_Australia,SAR,16.0,No Points,18.0,8.0,79.12280701754386,-160.40345272904494,1,0
2023_Australia,SAR,17.0,No Points,18.0,9.0,77.19298245614036,-125.8141349902535,1,0
2023_Australia,SAR,18.0,No Points,18.0,10.0,75.26315789473685,-95.0844663742691,1,0
2023_Australia,SAR,19.0,No Points,18.0,11.0,73.33333333333334,-68.2144468810917,1,0
2023_Australia,SAR,20.0,No Points,18.0,12.0,71.40350877192982,-45.20407651072127,1,0
2023_Australia,SAR,21.0,No Points,18.0,13.0,69.47368421052632,-26.05335526315791,1,0
2023_Australia,SAR,22.0,No Points,18.0,14.0,67.54385964912281,-10.76228313840157,1,0
2023_Australia,SAR,23.0,No Points,18.0,15.0,65.6140350877193,0.6691398635477612,1,0
2023_Australia,SAR,24.0,No Points,18.0,16.0,63.68421052631579,8.24091374269007,1,0
2023_Australia,SAR,25.0,No Points,18.0,17.0,61.75438596491228,11.953038499025366,1,0
2023_Australia,SAR,26.0,No Points,18.0,18.0,59.824561403508774,11.805514132553649,1,0
2023_Australia,SAR,27.0,No Points,18.0,19.0,57.89473684210526,7.798340643274888,1,0
2023_Australia,SAR,28.0,No Points,18.0,20.0,55.96491228070175,-0.06848196881086338,1,0
2023_Australia,SAR,29.0,No Points,18.0,21.0,54.03508771929825,-11.794953703703628,1,0
2023_Australia,SAR,30.0,No Points,18.0,22.0,52.10526315789474,-27.38107456140341,1,0
2023_Australia,SAR,31.0,No Points,18.0,23.0,50.175438596491226,-46.826844541910255,1,0
2023_Australia,SAR,32.0,No Points,18.0,24.0,48.24561403508772,-70.13226364522407,1,0
2023_Australia,SAR,33.0,No Points,18.0,25.0,46.31578947368421,-97.2973318713449,1,0
2023_Australia,SAR,34.0,No Points,18.0,26.0,44.3859649122807,-128.32204922027282,1,0
2023_Australia,SAR,35.0,No Points,18.0,27.0,42.45614035087719,-163.20641569200768,1,0
2023_Australia,SAR,36.0,No Points,18.0,28.0,40.526315789473685,-201.95043128654956,1,0
2023_Australia,SAR,37.0,No Points,18.0,8.0,38.59649122807018,120.46643031189073,0,0
2023_Australia,SAR,38.0,No Points,18.0,9.0,36.66666666666667,114.52943226120848,0,0
2023_Australia,SAR,39.0,No Points,18.0,10.0,34.736842105263165,104.73278508771921,0,0
2023_Australia,SAR,40.0,No Points,18.0,11.0,32.807017543859644,91.07648879142297,0,0
2023_Australia,SAR,41.0,No Points,18.0,12.0,30.877192982456137,73.56054337231966,0,0
2023_Australia,SAR,42.0,No Points,18.0,13.0,28.94736842105263,52.18494883040933,0,0
2023_Australia,SAR,43.0,No Points,18.0,14.0,27.017543859649123,26.94970516569199,0,0
2023_Australia,SAR,44.0,No Points,18.0,15.0,25.087719298245617,-2.1451876218323638,0,0
2023_Australia,SAR,45.0,No Points,18.0,16.0,23.15789473684211,-35.099729532163735,0,0
2023_Australia,SAR,46.0,No Points,18.0,17.0,21.228070175438603,-71.91392056530212,0,0
2023_Australia,SAR,47.0,No Points,18.0,18.0,19.298245614035082,-112.58776072124755,0,0
2023_Australia,SAR,48.0,No Points,18.0,19.0,17.368421052631575,-157.12124999999997,0,0
2023_Australia,SAR,49.0,No Points,18.0,20.0,15.438596491228068,-205.51438840155942,0,0
2023_Australia,SAR,50.0,No Points,18.0,21.0,13.508771929824562,-257.76717592592587,0,0
2023_Australia,SAR,51.0,No Points,18.0,22.0,11.578947368421055,-313.87961257309934,0,0
2023_Australia,SAR,52.0,No Points,18.0,23.0,9.649122807017548,-373.8516983430798,0,0
2023_Australia,SAR,53.0,No Points,18.0,24.0,7.719298245614041,-437.6834332358673,0,0
2023_Australia,MAG,1.0,No Points,14.0,1.0,108.0701754385965,-725.6670784600392,1,0
2023_Australia,MAG,2.0,No Points,14.0,2.0,106.14035087719299,-648.6216203703706,1,0
2023_Australia,MAG,3.0,No Points,14.0,3.0,104.21052631578948,-575.435811403509,1,0
2023_Australia,MAG,4.0,No Points,14.0,4.0,102.28070175438596,-506.1096515594542,1,0
2023_Australia,MAG,5.0,No Points,14.0,5.0,100.35087719298245,-440.6431408382067,1,0
2023_Australia,MAG,6.0,No Points,14.0,6.0,98.42105263157895,-379.03627923976615,1,0
2023_Australia,MAG,7.0,No Points,14.0,7.0,96.49122807017544,-321.28906676413266,1,0
2023_Australia,MAG,10.0,No Points,14.0,3.0,90.7017543859649,-414.26865740740743,0,0
2023_Australia,MAG,11.0,No Points,14.0,4.0,88.7719298245614,-358.45126949317745,0,0
2023_Australia,MAG,12.0,No Points,14.0,5.0,86.84210526315789,-306.4935307017544,0,0
2023_Australia,MAG,13.0,No Points,14.0,6.0,84.91228070175438,-258.39544103313847,0,0
2023_Australia,MAG,14.0,No Points,14.0,7.0,82.98245614035088,-214.15700048732953,0,0
2023_Australia,MAG,15.0,No Points,14.0,8.0,81.05263157894737,-173.77820906432757,0,0
2023_Australia,MAG,16.0,No Points,14.0,9.0,79.12280701754386,-137.25906676413263,0,0
2023_Australia,MAG,17.0,No Points,14.0,10.0,77.19298245614036,-104.59957358674473,0,0
2023_Australia,MAG,18.0,No Points,14.0,11.0,75.26315789473685,-75.79972953216381,0,0
2023_Australia,MAG,19.0,No Points,14.0,12.0,73.33333333333334,-50.85953460038992,0,0
2023_Australia,MAG,20.0,No Points,14.0,13.0,71.40350877192982,-29.778988791423014,0,0
2023_Australia,MAG,21.0,No Points,14.0,14.0,69.47368421052632,-12.558092105263166,0,0
2023_Australia,MAG,22.0,No Points,14.0,15.0,67.54385964912281,0.8031554580896718,0,0
2023_Australia,MAG,23.0,No Points,14.0,16.0,65.6140350877193,10.304753898635495,0,0
2023_Australia,MAG,24.0,No Points,14.0,17.0,63.68421052631579,15.94670321637429,0,0
2023_Australia,MAG,25.0,No Points,14.0,18.0,61.75438596491228,17.729003411306078,0,0
2023_Australia,MAG,26.0,No Points,14.0,19.0,59.824561403508774,15.651654483430855,0,0
2023_Australia,MAG,27.0,No Points,14.0,20.0,57.89473684210526,9.714656432748582,0,0
2023_Australia,MAG,28.0,No Points,14.0,21.0,55.96491228070175,-0.08199074074067753,0,0
2023_Australia,MAG,29.0,No Points,14.0,22.0,54.03508771929825,-13.73828703703695,0,0
2023_Australia,MAG,30.0,No Points,14.0,23.0,52.10526315789474,-31.254232456140237,0,0
2023_Australia,MAG,31.0,No Points,14.0,24.0,50.175438596491226,-52.629826998050596,0,0
2023_Australia,MAG,32.0,No Points,14.0,25.0,48.24561403508772,-77.86507066276792,0,0
2023_Australia,MAG,33.0,No Points,14.0,26.0,46.31578947368421,-106.95996345029225,0,0
2023_Australia,MAG,34.0,No Points,14.0,27.0,44.3859649122807,-139.91450536062368,0,0
2023_Australia,MAG,35.0,No Points,14.0,28.0,42.45614035087719,-176.72869639376205,0,0
2023_Australia,MAG,36.0,No Points,14.0,29.0,40.526315789473685,-217.40253654970743,0,0
2023_Australia,MAG,37.0,No Points,14.0,30.0,38.59649122807018,-261.93602582845983,0,0
2023_Australia,MAG,38.0,No Points,14.0,31.0,36.66666666666667,-310.3291642300192,0,0
2023_Australia,MAG,39.0,No Points,14.0,32.0,34.736842105263165,-362.5819517543856,0,0
2023_Australia,MAG,40.0,No Points,14.0,33.0,32.807017543859644,-418.6943884015593,0,0
2023_Australia,MAG,41.0,No Points,14.0,34.0,30.877192982456137,-478.6664741715398,0,0
2023_Australia,MAG,42.0,No Points,14.0,35.0,28.94736842105263,-542.4982090643273,0,0
2023_Australia,MAG,43.0,No Points,14.0,36.0,27.017543859649123,-610.1895930799217,0,0
2023_Australia,MAG,44.0,No Points,14.0,37.0,25.087719298245617,-681.7406262183232,0,0
2023_Australia,MAG,45.0,No Points,14.0,38.0,23.15789473684211,-757.1513084795317,0,0
2023_Australia,MAG,46.0,No Points,14.0,39.0,21.228070175438603,-836.4216398635473,0,0
2023_Australia,MAG,47.0,No Points,14.0,40.0,19.298245614035082,-919.5516203703702,0,0
2023_Australia,MAG,48.0,No Points,14.0,41.0,17.368421052631575,-1006.5412499999998,0,0
2023_Australia,MAG,49.0,No Points,14.0,42.0,15.438596491228068,-1097.3905287524362,0,0
2023_Australia,MAG,50.0,No Points,14.0,43.0,13.508771929824562,-1192.09945662768,0,0
2023_Australia,MAG,51.0,No Points,14.0,44.0,11.578947368421055,-1290.6680336257305,0,0
2023_Australia,MAG,52.0,No Points,14.0,45.0,9.649122807017548,-1393.0962597465882,0,0
2023_Australia,DEV,1.0,No Points,15.0,1.0,108.0701754385965,-725.6670784600392,0,0
2023_Australia,DEV,2.0,No Points,15.0,2.0,106.14035087719299,-648.6216203703706,0,0
2023_Australia,DEV,3.0,No Points,15.0,3.0,104.21052631578948,-575.435811403509,0,0
2023_Australia,DEV,4.0,No Points,15.0,4.0,102.28070175438596,-506.1096515594542,0,0
2023_Australia,DEV,5.0,No Points,15.0,5.0,100.35087719298245,-440.6431408382067,0,0
2023_Australia,DEV,6.0,No Points,15.0,6.0,98.42105263157895,-379.03627923976615,0,0
2023_Australia,DEV,7.0,No Points,15.0,7.0,96.49122807017544,-321.28906676413266,0,0
2023_Australia,DEV,10.0,No Points,15.0,2.0,90.7017543859649,-448.9919907407408,1,0
2023_Australia,DEV,11.0,No Points,15.0,3.0,88.7719298245614,-391.24477826510724,1,0
2023_Australia,DEV,12.0,No Points,15.0,4.0,86.84210526315789,-337.35721491228077,1,0
2023_Australia,DEV,13.0,No Points,15.0,5.0,84.91228070175438,-287.3293006822613,1,0
2023_Australia,DEV,14.0,No Points,15.0,6.0,82.98245614035088,-241.16103557504883,1,0
2023_Australia,DEV,15.0,No Points,15.0,7.0,81.05263157894737,-198.85241959064336,1,0
2023_Australia,DEV,16.0,No Points,15.0,8.0,79.12280701754386,-160.40345272904494,1,0
2023_Australia,DEV,17.0,No Points,15.0,9.0,77.19298245614036,-125.8141349902535,1,0
2023_Australia,DEV,18.0,No Points,15.0,10.0,75.26315789473685,-95.0844663742691,1,0
2023_Australia,DEV,19.0,No Points,15.0,11.0,73.33333333333334,-68.2144468810917,1,0
2023_Australia,DEV,20.0,No Points,15.0,12.0,71.40350877192982,-45.20407651072127,1,0
2023_Australia,DEV,21.0,No Points,15.0,13.0,69.47368421052632,-26.05335526315791,1,0
2023_Australia,DEV,22.0,No Points,15.0,14.0,67.54385964912281,-10.76228313840157,1,0
2023_Australia,DEV,23.0,No Points,15.0,15.0,65.6140350877193,0.6691398635477612,1,0
2023_Australia,DEV,24.0,No Points,15.0,16.0,63.68421052631579,8.24091374269007,1,0
2023_Australia,DEV,25.0,No Points,15.0,17.0,61.75438596491228,11.953038499025366,1,0
2023_Australia,DEV,26.0,No Points,15.0,18.0,59.824561403508774,11.805514132553649,1,0
2023_Australia,DEV,27.0,No Points,15.0,19.0,57.89473684210526,7.798340643274888,1,0
2023_Australia,DEV,28.0,No Points,15.0,20.0,55.96491228070175,-0.06848196881086338,1,0
2023_Australia,DEV,29.0,No Points,15.0,21.0,54.03508771929825,-11.794953703703628,1,0
2023_Australia,DEV,30.0,No Points,15.0,22.0,52.10526315789474,-27.38107456140341,1,0
2023_Australia,DEV,31.0,No Points,15.0,23.0,50.175438596491226,-46.826844541910255,1,0
2023_Australia,DEV,32.0,No Points,15.0,24.0,48.24561403508772,-70.13226364522407,1,0
2023_Australia,DEV,33.0,No Points,15.0,25.0,46.31578947368421,-97.2973318713449,1,0
2023_Australia,DEV,34.0,No Points,15.0,26.0,44.3859649122807,-128.32204922027282,1,0
2023_Australia,DEV,35.0,No Points,15.0,27.0,42.45614035087719,-163.20641569200768,1,0
2023_Australia,DEV,36.0,No Points,15.0,28.0,40.526315789473685,-201.95043128654956,1,0
2023_Australia,DEV,37.0,No Points,15.0,29.0,38.59649122807018,-244.55409600389845,1,0
2023_Australia,DEV,38.0,No Points,15.0,30.0,36.66666666666667,-291.0174098440543,1,0
2023_Australia,DEV,39.0,No Points,15.0,31.0,34.736842105263165,-341.3403728070172,1,0
2023_Australia,DEV,40.0,No Points,15.0,32.0,32.807017543859644,-395.5229848927874,1,0
2023_Australia,DEV,41.0,No Points,15.0,33.0,30.877192982456137,-453.5652461013643,1,0
2023_Australia,DEV,42.0,No Points,15.0,34.0,28.94736842105263,-515.4671564327483,1,0
2023_Australia,DEV,43.0,No Points,15.0,35.0,27.017543859649123,-581.2287158869393,1,0
2023_Australia,DEV,44.0,No Points,15.0,36.0,25.087719298245617,-650.8499244639373,1,0
2023_Australia,DEV,45.0,No Points,15.0,37.0,23.15789473684211,-724.3307821637422,1,0
2023_Australia,DEV,46.0,No Points,15.0,1.0,21.228070175438603,484.0916934697853,0,1
2023_Australia,DEV,47.0,No Points,15.0,2.0,19.298245614035082,474.2950462962962,0,1
2023_Australia,DEV,48.0,No Points,15.0,3.0,17.368421052631575,460.6387499999999,0,1
2023_Australia,DEV,49.0,No Points,15.0,4.0,15.438596491228068,443.12280458089657,0,1
2023_Australia,DEV,50.0,No Points,15.0,5.0,13.508771929824562,421.7472100389862,0,1
2023_Australia,DEV,51.0,No Points,15.0,6.0,11.578947368421055,396.51196637426887,0,1
2023_Australia,DEV,52.0,No Points,15.0,7.0,9.649122807017548,367.4170735867445,0,1
2023_Australia,DEV,53.0,No Points,15.0,8.0,7.719298245614041,334.4625316764131,0,1
2023_Australia,TSU,1.0,Point Scorer,12.0,1.0,108.0701754385965,-725.6670784600392,1,0
2023_Australia,TSU,2.0,Point Scorer,12.0,2.0,106.14035087719299,-648.6216203703706,1,0
2023_Australia,TSU,3.0,Point Scorer,12.0,3.0,104.21052631578948,-575.435811403509,1,0
2023_Australia,TSU,4.0,Point Scorer,12.0,4.0,102.28070175438596,-506.1096515594542,1,0
2023_Australia,TSU,5.0,Point Scorer,12.0,5.0,100.35087719298245,-440.6431408382067,1,0
2023_Australia,TSU,6.0,Point Scorer,12.0,6.0,98.42105263157895,-379.03627923976615,1,0
2023_Australia,TSU,7.0,Point Scorer,12.0,7.0,96.49122807017544,-321.28906676413266,1,0
2023_Australia,TSU,10.0,Point Scorer,12.0,2.0,90.7017543859649,-448.9919907407408,0,0
2023_Australia,TSU,11.0,Point Scorer,12.0,3.0,88.7719298245614,-391.24477826510724,0,0
2023_Australia,TSU,12.0,Point Scorer,12.0,4.0,86.84210526315789,-337.35721491228077,0,0
2023_Australia,TSU,13.0,Point Scorer,12.0,5.0,84.91228070175438,-287.3293006822613,0,0
2023_Australia,TSU,14.0,Point Scorer,12.0,6.0,82.98245614035088,-241.16103557504883,0,0
2023_Australia,TSU,15.0,Point Scorer,12.0,7.0,81.05263157894737,-198.85241959064336,0,0
2023_Australia,TSU,16.0,Point Scorer,12.0,8.0,79.12280701754386,-160.40345272904494,0,0
2023_Australia,TSU,17.0,Point Scorer,12.0,9.0,77.19298245614036,-125.8141349902535,0,0
2023_Australia,TSU,18.0,Point Scorer,12.0,10.0,75.26315789473685,-95.0844663742691,0,0
2023_Australia,TSU,19.0,Point Scorer,12.0,11.0,73.33333333333334,-68.2144468810917,0,0
2023_Australia,TSU,20.0,Point Scorer,12.0,12.0,71.40350877192982,-45.20407651072127,0,0
2023_Australia,TSU,21.0,Point Scorer,12.0,13.0,69.47368421052632,-26.05335526315791,0,0
2023_Australia,TSU,22.0,Point Scorer,12.0,14.0,67.54385964912281,-10.76228313840157,0,0
2023_Australia,TSU,23.0,Point Scorer,12.0,15.0,65.6140350877193,0.6691398635477612,0,0
2023_Australia,TSU,24.0,Point Scorer,12.0,16.0,63.68421052631579,8.24091374269007,0,0
2023_Australia,TSU,25.0,Point Scorer,12.0,17.0,61.75438596491228,11.953038499025366,0,0
2023_Australia,TSU,26.0,Point Scorer,12.0,18.0,59.824561403508774,11.805514132553649,0,0
2023_Australia,TSU,27.0,No Points,12.0,19.0,57.89473684210526,7.798340643274888,0,0
2023_Australia,TSU,28.0,No Points,12.0,20.0,55.96491228070175,-0.06848196881086338,0,0
2023_Australia,TSU,29.0,No Points,12.0,21.0,54.03508771929825,-11.794953703703628,0,0
2023_Australia,TSU,30.0,No Points,12.0,22.0,52.10526315789474,-27.38107456140341,0,0
2023_Australia,TSU,31.0,No Points,12.0,23.0,50.175438596491226,-46.826844541910255,0,0
2023_Australia,TSU,32.0,No Points,12.0,24.0,48.24561403508772,-70.13226364522407,0,0
2023_Australia,TSU,33.0,No Points,12.0,25.0,46.31578947368421,-97.2973318713449,0,0
2023_Australia,TSU,34.0,No Points,12.0,26.0,44.3859649122807,-128.32204922027282,0,0
